"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"4145","4722",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 51.400,0.16000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042,-10.371914,0.2041879,-1.4442440797,-1.181616e+01
"4146","4723", -6.612562e+00,"2005","SCI", 0,1,"piscivore", 33.500,0.26400,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -9.894249,0.2052691, 3.2816871599,-6.612562e+00
"4147","4724",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -9.630201,0.2083057,-2.1859570763,-1.181616e+01
"4148","4725", -5.247056e+00,"2005","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -8.967804,0.2071567, 3.7207482272,-5.247056e+00
"4149","4726",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 54.400,0.26000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042,-11.187568,0.2086122,-0.6285902454,-1.181616e+01
"4150","4727",<-1.181616e+01,"2005","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -6.702709,0.2464058,-5.1134494021,-1.181616e+01
"4151","4728", -4.260913e+00,"2005","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -6.447529,0.2446176, 2.1866153485,-4.260913e+00
"4152","4729",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -9.517129,0.2046167,-2.2990299809,-1.181616e+01
"4153","4730",<-1.181616e+01,"2005","SCI", 0,0,"planktivore", 60.290,0.09350,1,15.62918, 5.717842,18.74782,16.72973,15.34551,17.55042, -7.838990,0.2426546,-3.9771687826,-1.181616e+01
"4154","4732", -3.540774e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.950877,0.2186437, 5.4101030399,-3.540774e+00
"4155","4733",<-1.181616e+01,"2005","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-14.706943,0.3099005, 2.8907846966,-1.181616e+01
"4156","4734",<-1.181616e+01,"2005","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.950877,0.2186437,-2.8652816473,-1.181616e+01
"4157","4735",<-1.181616e+01,"2005","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-10.400819,0.2600540,-1.4153397919,-1.181616e+01
"4158","4736", -3.526965e+00,"2005","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.980459,0.2161372, 3.4534946209,-3.526965e+00
"4159","4737", -2.218307e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -7.759595,0.2001756, 5.5412881786,-2.218307e+00
"4160","4738", -3.003747e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -7.759595,0.2001756, 4.7558480228,-3.003747e+00
"4161","4739", -1.050799e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -4.609113,0.2522481, 3.5583134154,-1.050799e+00
"4162","4740",<-1.181616e+01,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -7.759595,0.2001756,-4.0565637697,-1.181616e+01
"4163","4741", -1.024325e+01,"2005","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-10.847174,0.2302347, 0.6039217376,-1.024325e+01
"4164","4742", -3.336862e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -7.759595,0.2001756, 4.4227325419,-3.336862e+00
"4165","4743", -8.570077e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.794219,0.2031859, 0.2241416496,-8.570077e+00
"4166","4745", -3.664739e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.425711,0.2533879, 2.7609724700,-3.664739e+00
"4167","4746", -3.951926e+00,"2005","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.015084,0.2252190, 4.0631580164,-3.951926e+00
"4168","4747",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 97.250,0.18400,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-13.377786,0.2319090, 1.5616273288,-1.181616e+01
"4169","4748", -4.913093e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -7.355824,0.2041168, 2.4427317665,-4.913093e+00
"4170","4751", -2.319040e+00,"2005","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-10.869483,0.2143430, 8.5504423018,-2.319040e+00
"4171","4752",<-1.181616e+01,"2005","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.129107,0.1974351,-3.6870512621,-1.181616e+01
"4172","4753", -2.282169e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.504959,0.2216915, 4.2227903677,-2.282169e+00
"4173","4754", -2.971595e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.504959,0.2216915, 3.5333644082,-2.971595e+00
"4174","4755", -3.010806e+00,"2005","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -9.726565,0.2095337, 6.7157589140,-3.010806e+00
"4175","4756",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 51.400,0.16000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-10.335221,0.2062600,-1.4809378440,-1.181616e+01
"4176","4757", -5.434095e+00,"2005","SCI", 0,1,"piscivore", 33.500,0.26400,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -9.857555,0.2073724, 4.4234604450,-5.434095e+00
"4177","4758",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -9.593508,0.2103298,-2.2226508406,-1.181616e+01
"4178","4759", -6.188359e+00,"2005","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -8.931111,0.2092497, 2.7427519760,-6.188359e+00
"4179","4760", -4.943278e+00,"2005","SCI", 0,1,"piscivore", 54.400,0.26000,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000,-11.150874,0.2106601, 6.2075969074,-4.943278e+00
"4180","4761", -4.955285e+00,"2005","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.666015,0.2481144, 1.7107306328,-4.955285e+00
"4181","4762", -2.400665e+00,"2005","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -6.410835,0.2463994, 4.0101703704,-2.400665e+00
"4182","4763", -4.571790e+00,"2005","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.62918, 5.717842,18.74782,16.72973,15.34551,18.00000, -9.480435,0.2067225, 4.9086449872,-4.571790e+00
"4183","4764",<-1.181616e+01,"2005","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630,-14.522088,0.3022505, 2.7059292709,-1.181616e+01
"4184","4765",<-1.181616e+01,"2005","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630,-10.215963,0.2510516,-1.6001952176,-1.181616e+01
"4185","4766", -2.334549e+00,"2005","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.795604,0.2056912, 4.4610548784,-2.334549e+00
"4186","4767", -6.893430e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.574739,0.1885595, 0.6813089284,-6.893430e+00
"4187","4768", -1.093703e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -4.424257,0.2428004, 3.3305546580,-1.093703e+00
"4188","4769", -1.682244e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.574739,0.1885595, 5.8924957214,-1.682244e+00
"4189","4770",<-1.181616e+01,"2005","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -8.609363,0.1918173,-3.2067950479,-1.181616e+01
"4190","4772", -1.333694e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.240856,0.2440694, 4.9071624400,-1.333694e+00
"4191","4773", -5.020394e+00,"2005","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.830228,0.2152722, 2.8098342634,-5.020394e+00
"4192","4774", -6.553089e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.170969,0.1927379, 0.6178801436,-6.553089e+00
"4193","4777", -3.496599e+00,"2005","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630,-10.684627,0.2036630, 7.1880279318,-3.496599e+00
"4194","4778", -5.194233e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.320104,0.2114113, 1.1258714148,-5.194233e+00
"4195","4779", -4.704491e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.320104,0.2114113, 1.6156132928,-4.704491e+00
"4196","4780", -4.522236e+00,"2005","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -9.541710,0.1988071, 5.0194735090,-4.522236e+00
"4197","4781", -4.987406e+00,"2005","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -8.746255,0.1985132, 3.7588493020,-4.987406e+00
"4198","4782",<-1.181616e+01,"2005","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.481160,0.2389798,-5.3349985921,-1.181616e+01
"4199","4783", -3.516124e+00,"2005","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.225980,0.2371307, 2.7098559881,-3.516124e+00
"4200","4784",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -9.295579,0.1958123,-2.5205791709,-1.181616e+01
"4201","4785",<-1.181616e+01,"2005","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630,-10.215963,0.2510516,-1.6001952176,-1.181616e+01
"4202","4786", -1.789367e+00,"2005","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.795604,0.2056912, 5.0062367673,-1.789367e+00
"4203","4787", -3.385556e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.574739,0.1885595, 4.1891835187,-3.385556e+00
"4204","4788", -3.494993e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -4.424257,0.2428004, 0.9292640948,-3.494993e+00
"4205","4789", -1.869946e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.574739,0.1885595, 5.7047936917,-1.869946e+00
"4206","4790", -4.937284e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -8.609363,0.1918173, 3.6720790752,-4.937284e+00
"4207","4791", -3.049018e+00,"2005","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.240856,0.2440694, 3.1918384306,-3.049018e+00
"4208","4792", -4.023089e+00,"2005","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.830228,0.2152722, 3.8071389615,-4.023089e+00
"4209","4793", -5.191388e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.170969,0.1927379, 1.9795805928,-5.191388e+00
"4210","4796", -3.126873e+00,"2005","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630,-10.684627,0.2036630, 7.5577539839,-3.126873e+00
"4211","4797", -3.919557e+00,"2005","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -7.944252,0.1856818, 4.0246943901,-3.919557e+00
"4212","4798", -4.676286e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.320104,0.2114113, 1.6438177007,-4.676286e+00
"4213","4799", -3.539664e+00,"2005","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.320104,0.2114113, 2.7804401390,-3.539664e+00
"4214","4800", -5.794322e+00,"2005","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -9.541710,0.1988071, 3.7473880827,-5.794322e+00
"4215","4801",<-1.181616e+01,"2005","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -9.408652,0.1995233,-2.4075062663,-1.181616e+01
"4216","4802", -4.820591e+00,"2005","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -8.746255,0.1985132, 3.9256641904,-4.820591e+00
"4217","4803", -5.587435e+00,"2005","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.481160,0.2389798, 0.8937245009,-5.587435e+00
"4218","4804", -5.420327e+00,"2005","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -6.225980,0.2371307, 0.8056525107,-5.420327e+00
"4219","4805", -4.786690e+00,"2005","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.77446, 4.607914,17.38630,17.38630,17.38630,17.38630, -9.295579,0.1958123, 4.5088896604,-4.786690e+00
"4220","4806",<-1.181616e+01,"2005","SCI", 3,0,"planktivore", 19.900,0.50000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.992836,0.2403259,-3.8233228521,-1.181616e+01
"4221","4808", -3.270236e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 12.870,0.63000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.142855,0.2371244, 5.8726187195,-3.270236e+00
"4222","4809",<-1.181616e+01,"2005","SCI", 3,0,"benthic macro-invertivore",178.900,0.07725,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-14.898921,0.3225316, 3.0827625048,-1.181616e+01
"4223","4810", -9.569679e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 12.870,0.63000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.142855,0.2371244,-0.4268242032,-9.569679e+00
"4224","4811",<-1.181616e+01,"2005","SCI", 3,1,"benthic micro-invertivore", 77.874,0.23000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.984415,0.2724362,-1.8317430389,-1.181616e+01
"4225","4812", -4.228436e+00,"2005","SCI", 3,0,"planktivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.172437,0.2342923, 2.9440012526,-4.228436e+00
"4226","4813", -3.204613e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 4.7469600034,-3.204613e+00
"4227","4814", -3.344802e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 4.6067710059,-3.344802e+00
"4228","4815", -1.784579e+00,"2005","SCI", 3,0,"herbivore", 28.400,0.41000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -4.801091,0.2670868, 3.0165114011,-1.784579e+00
"4229","4816", -5.575425e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 2.3761473900,-5.575425e+00
"4230","4817", -9.810210e+00,"2005","SCI", 3,0,"benthic macro-invertivore", 94.400,0.31200,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-11.039152,0.2473288, 1.2289412014,-9.810210e+00
"4231","4818", -4.197542e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 3.7540304489,-4.197542e+00
"4232","4820", -3.164495e+00,"2005","SCI", 3,0,"herbivore", 28.400,0.70000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.617689,0.2686033, 3.4531946121,-3.164495e+00
"4233","4821", -4.076468e+00,"2005","SCI", 3,0,"planktivore", 21.310,0.52000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -8.207061,0.2429805, 4.1305932687,-4.076468e+00
"4234","4822",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 97.250,0.18400,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-12.961383,0.2453245, 1.1452240818,-1.181616e+01
"4235","4823", -5.938100e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 18.400,0.31968,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.547802,0.2232376, 1.6097025085,-5.938100e+00
"4236","4826", -2.661424e+00,"2005","SCI", 3,1,"piscivore", 69.800,0.06000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-10.453079,0.2292644, 7.7916550026,-2.661424e+00
"4237","4827", -2.947191e+00,"2005","SCI", 3,0,"benthic macro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.696937,0.2394325, 3.7497462707,-2.947191e+00
"4238","4828", -1.815160e+00,"2005","SCI", 3,0,"benthic macro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.696937,0.2394325, 4.8817768142,-1.815160e+00
"4239","4829",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 28.345,0.29500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.310162,0.2249757,-2.5059965310,-1.181616e+01
"4240","4830",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 51.400,0.16000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.918817,0.2218220,-1.8973410910,-1.181616e+01
"4241","4831", -5.682275e+00,"2005","SCI", 3,1,"piscivore", 20.700,0.24500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -8.514707,0.2248649, 2.8324325474,-5.682275e+00
"4242","4832", -3.807268e+00,"2005","SCI", 3,1,"piscivore", 54.400,0.26000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-10.734471,0.2257592, 6.9272033512,-3.807268e+00
"4243","4833", -3.975199e+00,"2005","SCI", 3,1,"planktivore", 36.480,0.17500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.249612,0.2614561, 2.2744133069,-3.975199e+00
"4244","4834", -1.782536e+00,"2005","SCI", 3,1,"benthic macro-invertivore", 33.220,0.24300,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -5.994432,0.2601944, 4.2118957794,-1.782536e+00
"4245","4835",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 30.600,0.23300,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.064032,0.2224109,-2.7521269922,-1.181616e+01
"4246","4836",<-1.181616e+01,"2005","SCI", 3,0,"planktivore", 60.290,0.09350,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.994274,0.2601243,-3.8218847388,-1.181616e+01
"4247","4837",<-1.181616e+01,"2005","SCI", 3,0,"planktivore", 19.900,0.50000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.992836,0.2403259,-3.8233228521,-1.181616e+01
"4248","4839", -4.895947e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 12.870,0.63000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.142855,0.2371244, 4.2469073470,-4.895947e+00
"4249","4840", -8.215912e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 12.870,0.63000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.142855,0.2371244, 0.9269431426,-8.215912e+00
"4250","4841",<-1.181616e+01,"2005","SCI", 3,1,"benthic micro-invertivore", 77.874,0.23000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.984415,0.2724362,-1.8317430389,-1.181616e+01
"4251","4842", -4.188937e+00,"2005","SCI", 3,0,"planktivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.172437,0.2342923, 2.9835004724,-4.188937e+00
"4252","4843", -3.266977e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 4.6845952107,-3.266977e+00
"4253","4844", -3.470447e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973, 4.4811257127,-3.470447e+00
"4254","4845", -2.412443e+00,"2005","SCI", 3,0,"herbivore", 28.400,0.41000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -4.801091,0.2670868, 2.3886480726,-2.412443e+00
"4255","4846",<-1.181616e+01,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973,-3.8645859615,-1.181616e+01
"4256","4847",<-1.181616e+01,"2005","SCI", 3,0,"benthic macro-invertivore", 94.400,0.31200,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-11.039152,0.2473288,-0.7770069475,-1.181616e+01
"4257","4848",<-1.181616e+01,"2005","SCI", 3,0,"benthic micro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.951573,0.2196973,-3.8645859615,-1.181616e+01
"4258","4850", -3.517614e+00,"2005","SCI", 3,0,"herbivore", 28.400,0.70000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.617689,0.2686033, 3.1000749331,-3.517614e+00
"4259","4851", -2.734783e+00,"2005","SCI", 3,0,"planktivore", 21.310,0.52000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -8.207061,0.2429805, 5.4722778643,-2.734783e+00
"4260","4852", -3.361395e+00,"2005","SCI", 3,1,"piscivore", 97.250,0.18400,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-12.961383,0.2453245, 9.5999870864,-3.361395e+00
"4261","4853", -4.497983e+00,"2005","SCI", 3,0,"benthic micro-invertivore", 18.400,0.31968,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -7.547802,0.2232376, 3.0498196778,-4.497983e+00
"4262","4856", -2.966366e+00,"2005","SCI", 3,1,"piscivore", 69.800,0.06000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034,-10.453079,0.2292644, 7.4867130081,-2.966366e+00
"4263","4857",<-1.181616e+01,"2005","SCI", 3,0,"benthic micro-invertivore", 20.200,0.42500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -8.321085,0.2173431,-3.4950734539,-1.181616e+01
"4264","4858", -3.831870e+00,"2005","SCI", 3,0,"benthic macro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.696937,0.2394325, 2.8650674229,-3.831870e+00
"4265","4859", -2.150787e+00,"2005","SCI", 3,0,"benthic macro-invertivore", 21.790,0.35000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -6.696937,0.2394325, 4.5461506300,-2.150787e+00
"4266","4860", -3.402319e+00,"2005","SCI", 3,1,"piscivore", 28.345,0.29500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.310162,0.2249757, 5.9078430846,-3.402319e+00
"4267","4861",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 33.500,0.26400,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.441152,0.2229411,-2.3750063608,-1.181616e+01
"4268","4862", -5.106697e+00,"2005","SCI", 3,1,"piscivore", 45.600,0.10000,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -9.177104,0.2257549, 4.0704075622,-5.106697e+00
"4269","4863",<-1.181616e+01,"2005","SCI", 3,1,"piscivore", 20.700,0.24500,1,14.63112, 6.817539,19.82265,17.39152,16.76034,16.76034, -8.514707,0.2248649,-3.3014511173,-1.181616e+01
