"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"12546","12904",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  30.600,0.23300,1,19.05492, 6.969722,19.62281,17.03946,15.28929,15.87810, -9.051613,0.2385783,-2.6985652124,-1.175018e+01
"12547","12905", -5.417862e+00,"2009","SCI", 0,0,"planktivore",  60.290,0.09350,1,19.05492, 6.969722,19.62281,17.03946,15.28929,15.87810, -6.830441,0.2725114, 1.4125789688,-5.417862e+00
"12548","12907",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  12.870,0.63000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.642619,0.2295587,-4.1075591910,-1.175018e+01
"12549","12908",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  12.870,0.63000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.642619,0.2295587,-4.1075591910,-1.175018e+01
"12550","12909",<-1.175018e+01,"2009","SCI", 7,1,"benthic micro-invertivore",  77.874,0.23000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.251579,0.2618799,-5.4985991874,-1.175018e+01
"12551","12910", -1.832788e+00,"2009","SCI", 7,0,"planktivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.937910,0.2276525, 5.1051226296,-1.832788e+00
"12552","12911", -6.337028e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199, 1.4403589916,-6.337028e+00
"12553","12912", -2.942563e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.41000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -4.995250,0.2622253, 2.0526870493,-2.942563e+00
"12554","12913",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199,-3.9727913495,-1.175018e+01
"12555","12914",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",1337.000,0.05900,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988,-17.722475,0.5209789, 5.9722972580,-1.175018e+01
"12556","12915", -2.504507e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199, 5.2728799782,-2.504507e+00
"12557","12916", -3.475122e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.310,0.52000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.733665,0.2152583, 4.2585427306,-3.475122e+00
"12558","12917", -3.507849e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.70000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -4.926987,0.2632406, 1.4191380300,-3.507849e+00
"12559","12918", -3.464004e+00,"2009","SCI", 7,0,"planktivore",  21.310,0.52000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.894189,0.2363304, 3.4301843233,-3.464004e+00
"12560","12919", -5.761258e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  18.400,0.31968,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.758354,0.2145411, 1.9970967558,-5.761258e+00
"12561","12920", -1.495819e+00,"2009","SCI", 7,1,"piscivore",  69.800,0.06000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.502220,0.2293680, 7.0064007038,-1.495819e+00
"12562","12921",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.501125,0.2273372,-4.2490535015,-1.175018e+01
"12563","12922", -4.812205e+00,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.501125,0.2273372, 2.6889191556,-4.812205e+00
"12564","12923",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  28.345,0.29500,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.126889,0.2255021,-3.6232894550,-1.175018e+01
"12565","12924", -6.944348e+00,"2009","SCI", 7,1,"piscivore",  51.400,0.16000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.336641,0.2225991, 1.3922932622,-6.944348e+00
"12566","12925",<-1.175018e+01,"2009","SCI", 7,1,"planktivore",  36.480,0.17500,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -5.105505,0.2637570,-6.6446729256,-1.175018e+01
"12567","12926", -3.948846e+00,"2009","SCI", 7,1,"benthic macro-invertivore",  33.220,0.24300,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -5.627547,0.2601016, 1.6787007699,-3.948846e+00
"12568","12927", -5.084424e+00,"2009","SCI", 7,1,"piscivore",  30.600,0.23300,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.158890,0.2224425, 3.0744661450,-5.084424e+00
"12569","12929",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  12.870,0.63000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.642619,0.2295587,-4.1075591910,-1.175018e+01
"12570","12930",<-1.175018e+01,"2009","SCI", 7,1,"benthic micro-invertivore",  77.874,0.23000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.251579,0.2618799,-5.4985991874,-1.175018e+01
"12571","12931", -2.794660e+00,"2009","SCI", 7,0,"planktivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.937910,0.2276525, 4.1432501989,-2.794660e+00
"12572","12932", -3.738318e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199, 4.0390684326,-3.738318e+00
"12573","12933", -2.497671e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.41000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -4.995250,0.2622253, 2.4975792237,-2.497671e+00
"12574","12934",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199,-3.9727913495,-1.175018e+01
"12575","12935",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",  94.400,0.31200,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.070587,0.2239224,-3.6795908831,-1.175018e+01
"12576","12936", -2.078640e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.777387,0.2123199, 5.6987468141,-2.078640e+00
"12577","12937", -3.713008e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.310,0.52000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.733665,0.2152583, 4.0206571228,-3.713008e+00
"12578","12938", -2.636777e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.70000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -4.926987,0.2632406, 2.2902104800,-2.636777e+00
"12579","12939", -3.163565e+00,"2009","SCI", 7,0,"planktivore",  21.310,0.52000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -6.894189,0.2363304, 3.7306235756,-3.163565e+00
"12580","12940", -6.026808e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  18.400,0.31968,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.758354,0.2145411, 1.7315466084,-6.026808e+00
"12581","12941", -8.234282e-01,"2009","SCI", 7,1,"piscivore",  69.800,0.06000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.502220,0.2293680, 7.6787918337,-8.234282e-01
"12582","12942", -4.055669e+00,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.501125,0.2273372, 3.4454556028,-4.055669e+00
"12583","12943", -3.237809e+00,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -7.501125,0.2273372, 4.2633158547,-3.237809e+00
"12584","12944",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  51.400,0.16000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.336641,0.2225991,-3.4135371313,-1.175018e+01
"12585","12945", -5.446217e+00,"2009","SCI", 7,1,"piscivore",  33.500,0.26400,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.173980,0.2236039, 2.7277632394,-5.446217e+00
"12586","12946",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  45.600,0.10000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.305991,0.2261075,-3.4441872003,-1.175018e+01
"12587","12947",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  20.700,0.24500,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.079642,0.2228402,-3.6705360293,-1.175018e+01
"12588","12948",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  54.400,0.26000,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.336261,0.2236696,-3.4139174653,-1.175018e+01
"12589","12949", -5.736313e+00,"2009","SCI", 7,1,"planktivore",  36.480,0.17500,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -5.105505,0.2637570,-0.6308078440,-5.736313e+00
"12590","12950", -1.890973e+00,"2009","SCI", 7,1,"benthic macro-invertivore",  33.220,0.24300,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -5.627547,0.2601016, 3.7365744765,-1.890973e+00
"12591","12951", -5.273061e+00,"2009","SCI", 7,1,"piscivore",  30.600,0.23300,1,17.45275, 6.483051,18.14887,14.97609,15.91221,14.81988, -8.158890,0.2224425, 2.8858294440,-5.273061e+00
"12592","12953",<-1.175018e+01,"2009","SCI", 0,1,"benthic micro-invertivore",  77.874,0.23000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.210910,0.2462650,-4.5392683281,-1.175018e+01
"12593","12954", -1.811911e+00,"2009","SCI", 0,0,"planktivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.539468,0.2150303, 4.7275572003,-1.811911e+00
"12594","12955", -3.227836e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.378944,0.1980156, 4.1511081315,-3.227836e+00
"12595","12956",<-1.175018e+01,"2009","SCI", 0,0,"benthic micro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.378944,0.1980156,-4.3712336509,-1.175018e+01
"12596","12957", -1.999206e+00,"2009","SCI", 0,0,"herbivore",  28.400,0.41000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -4.596808,0.2508200, 2.5976023612,-1.999206e+00
"12597","12958", -4.108426e+00,"2009","SCI", 0,0,"benthic macro-invertivore",1337.000,0.05900,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249,-17.324033,0.5142267,13.2156074228,-4.108426e+00
"12598","12959",<-1.175018e+01,"2009","SCI", 0,0,"benthic macro-invertivore",  94.400,0.31200,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.672145,0.2109621,-4.0780331844,-1.175018e+01
"12599","12960", -2.846817e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.378944,0.1980156, 4.5321276441,-2.846817e+00
"12600","12961", -5.145660e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.310,0.52000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.335223,0.2009561, 2.1895627058,-5.145660e+00
"12601","12962", -3.323328e+00,"2009","SCI", 0,0,"herbivore",  28.400,0.70000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -4.528545,0.2515973, 1.2052164229,-3.323328e+00
"12602","12963", -2.610785e+00,"2009","SCI", 0,0,"planktivore",  21.310,0.52000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.495746,0.2240115, 3.8849610804,-2.610785e+00
"12603","12964", -5.893048e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  18.400,0.31968,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.359912,0.2004428, 1.4668645722,-5.893048e+00
"12604","12965", -1.734779e+00,"2009","SCI", 0,1,"piscivore",  69.800,0.06000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.461551,0.2118407, 7.7267723504,-1.734779e+00
"12605","12966",<-1.175018e+01,"2009","SCI", 0,0,"benthic micro-invertivore",  20.200,0.42500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.349016,0.1959835,-4.4011620399,-1.175018e+01
"12606","12967",<-1.175018e+01,"2009","SCI", 0,0,"benthic macro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.102682,0.2147408,-4.6474958029,-1.175018e+01
"12607","12968", -5.352054e+00,"2009","SCI", 0,0,"benthic macro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.102682,0.2147408, 1.7506277931,-5.352054e+00
"12608","12969",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  28.345,0.29500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.086219,0.2084853,-2.6639585956,-1.175018e+01
"12609","12970",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  33.500,0.26400,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.133311,0.2063197,-2.6168671248,-1.175018e+01
"12610","12971", -5.935807e+00,"2009","SCI", 0,1,"piscivore",  20.700,0.24500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.038973,0.2054375, 3.1031655643,-5.935807e+00
"12611","12972",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  54.400,0.26000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.295591,0.2063588,-2.4545866059,-1.175018e+01
"12612","12973",<-1.175018e+01,"2009","SCI", 0,1,"planktivore",  36.480,0.17500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.064836,0.2488999,-5.6853420662,-1.175018e+01
"12613","12974", -2.528817e+00,"2009","SCI", 0,1,"benthic macro-invertivore",  33.220,0.24300,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.586878,0.2446675, 4.0580608090,-2.528817e+00
"12614","12975",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  30.600,0.23300,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.118221,0.2049558,-2.6319567690,-1.175018e+01
"12615","12976",<-1.175018e+01,"2009","SCI", 0,1,"benthic micro-invertivore",  77.874,0.23000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.210910,0.2462650,-4.5392683281,-1.175018e+01
"12616","12977", -8.603779e-01,"2009","SCI", 0,0,"planktivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.539468,0.2150303, 5.6790900836,-8.603779e-01
"12617","12978", -3.939980e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.378944,0.1980156, 3.4389640866,-3.939980e+00
"12618","12979", -1.257421e+00,"2009","SCI", 0,0,"herbivore",  28.400,0.41000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -4.596808,0.2508200, 3.3393870711,-1.257421e+00
"12619","12980", -5.430374e+00,"2009","SCI", 0,0,"benthic macro-invertivore",1337.000,0.05900,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249,-17.324033,0.5142267,11.8936586214,-5.430374e+00
"12620","12981", -2.018707e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.378944,0.1980156, 5.3602372019,-2.018707e+00
"12621","12982", -4.239079e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  21.310,0.52000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.335223,0.2009561, 3.0961437236,-4.239079e+00
"12622","12983", -1.878890e+00,"2009","SCI", 0,0,"herbivore",  28.400,0.70000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -4.528545,0.2515973, 2.6496550025,-1.878890e+00
"12623","12984", -3.249534e+00,"2009","SCI", 0,0,"planktivore",  21.310,0.52000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.495746,0.2240115, 3.2462126837,-3.249534e+00
"12624","12985",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  97.250,0.18400,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.644265,0.2051425,-2.1059134779,-1.175018e+01
"12625","12986", -4.487607e+00,"2009","SCI", 0,0,"benthic micro-invertivore",  18.400,0.31968,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.359912,0.2004428, 2.8723052264,-4.487607e+00
"12626","12987", -9.700591e-01,"2009","SCI", 0,1,"piscivore",  69.800,0.06000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.461551,0.2118407, 8.4914918255,-9.700591e-01
"12627","12988",<-1.175018e+01,"2009","SCI", 0,0,"benthic micro-invertivore",  20.200,0.42500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.349016,0.1959835,-4.4011620399,-1.175018e+01
"12628","12989", -4.388604e+00,"2009","SCI", 0,0,"benthic macro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.102682,0.2147408, 2.7140781407,-4.388604e+00
"12629","12990", -2.519151e+00,"2009","SCI", 0,0,"benthic macro-invertivore",  21.790,0.35000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -7.102682,0.2147408, 4.5835311189,-2.519151e+00
"12630","12991", -3.775174e+00,"2009","SCI", 0,1,"piscivore",  28.345,0.29500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.086219,0.2084853, 5.3110454027,-3.775174e+00
"12631","12992", -5.571826e+00,"2009","SCI", 0,1,"piscivore",  33.500,0.26400,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.133311,0.2063197, 3.5614847360,-5.571826e+00
"12632","12993", -4.776875e+00,"2009","SCI", 0,1,"piscivore",  20.700,0.24500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.038973,0.2054375, 4.2620983279,-4.776875e+00
"12633","12994",<-1.175018e+01,"2009","SCI", 0,1,"piscivore",  54.400,0.26000,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.295591,0.2063588,-2.4545866059,-1.175018e+01
"12634","12995",<-1.175018e+01,"2009","SCI", 0,1,"planktivore",  36.480,0.17500,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.064836,0.2488999,-5.6853420662,-1.175018e+01
"12635","12996", -3.418524e+00,"2009","SCI", 0,1,"benthic macro-invertivore",  33.220,0.24300,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -6.586878,0.2446675, 3.1683539940,-3.418524e+00
"12636","12997", -3.497211e+00,"2009","SCI", 0,1,"piscivore",  30.600,0.23300,1,18.77365, 8.106419,18.13568,15.24297,17.86566,15.83249, -9.118221,0.2049558, 5.6210105951,-3.497211e+00
"12637","12998", -6.345563e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  12.870,0.63000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.266284,0.2558768, 0.9207208749,-6.345563e+00
"12638","12999", -3.159202e+00,"2009","SCI", 7,0,"benthic macro-invertivore", 178.900,0.07725,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -8.401814,0.2653750, 5.2426114148,-3.159202e+00
"12639","13000",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  12.870,0.63000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.266284,0.2558768,-4.4838938243,-1.175018e+01
"12640","13001", -4.595559e+00,"2009","SCI", 7,1,"benthic micro-invertivore",  77.874,0.23000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -5.875244,0.2837023, 1.2796856366,-4.595559e+00
"12641","13002", -1.925695e+00,"2009","SCI", 7,0,"planktivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -6.561576,0.2540081, 4.6358810849,-1.925695e+00
"12642","13003", -2.926532e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.401052,0.2397687, 4.4745204815,-2.926532e+00
"12643","13004", -1.624644e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.41000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -4.618916,0.2834539, 2.9942713257,-1.624644e+00
"12644","13005",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.401052,0.2397687,-4.3491259828,-1.175018e+01
"12645","13006", -6.536401e+00,"2009","SCI", 7,0,"benthic macro-invertivore",1337.000,0.05900,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063,-17.346141,0.5313887,10.8097393077,-6.536401e+00
"12646","13007",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",  94.400,0.31200,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.694253,0.2502045,-4.0559255164,-1.175018e+01
"12647","13008", -2.822580e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.401052,0.2397687, 4.5784725609,-2.822580e+00
"12648","13009", -3.379235e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.310,0.52000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.357330,0.2428235, 3.9780953756,-3.379235e+00
"12649","13010", -6.610434e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.70000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -4.550652,0.2850444,-2.0597813880,-6.610434e+00
"12650","13011", -2.580588e+00,"2009","SCI", 7,0,"planktivore",  21.310,0.52000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -6.517854,0.2622295, 3.9372661862,-2.580588e+00
"12651","13012", -6.140935e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  18.400,0.31968,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.382020,0.2416644, 1.2410844742,-6.140935e+00
"12652","13013", -6.561867e-01,"2009","SCI", 7,1,"piscivore",  69.800,0.06000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -8.125885,0.2542285, 7.4696986579,-6.561867e-01
"12653","13014",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.124790,0.2534974,-4.6253881348,-1.175018e+01
"12654","13015", -3.813922e+00,"2009","SCI", 7,0,"benthic macro-invertivore",  21.790,0.35000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.124790,0.2534974, 3.3108676796,-3.813922e+00
"12655","13016", -3.826255e+00,"2009","SCI", 7,1,"piscivore",  28.345,0.29500,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.750554,0.2514230, 3.9242988306,-3.826255e+00
"12656","13017",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  33.500,0.26400,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.797645,0.2496327,-3.9525326175,-1.175018e+01
"12657","13018", -6.782609e+00,"2009","SCI", 7,1,"piscivore",  20.700,0.24500,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.703307,0.2489246, 0.9206982251,-6.782609e+00
"12658","13019",<-1.175018e+01,"2009","SCI", 7,1,"piscivore",  54.400,0.26000,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.959926,0.2496414,-3.7902520986,-1.175018e+01
"12659","13020",<-1.175018e+01,"2009","SCI", 7,1,"planktivore",  36.480,0.17500,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -4.729171,0.2858809,-7.0210075589,-1.175018e+01
"12660","13021", -2.746721e+00,"2009","SCI", 7,1,"benthic macro-invertivore",  33.220,0.24300,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -5.251212,0.2824664, 2.5044911523,-2.746721e+00
"12661","13022", -5.419666e+00,"2009","SCI", 7,1,"piscivore",  30.600,0.23300,1,18.29112, 7.898172,18.96154,17.80000,17.77750,14.43063, -7.782556,0.2485188, 2.3628896942,-5.419666e+00
"12662","13023",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore", 178.900,0.07725,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -8.808104,0.2455628,-2.9420738514,-1.175018e+01
"12663","13024", -4.846595e+00,"2009","SCI", 7,1,"benthic micro-invertivore",  77.874,0.23000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -6.281535,0.2655322, 1.4349399041,-4.846595e+00
"12664","13025", -6.675387e-01,"2009","SCI", 7,0,"planktivore",  21.790,0.35000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -6.967866,0.2320635, 6.3003272702,-6.675387e-01
"12665","13026", -2.993285e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -7.807342,0.2169992, 4.8140578060,-2.993285e+00
"12666","13027",<-1.175018e+01,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -7.807342,0.2169992,-3.9428356453,-1.175018e+01
"12667","13028", -1.740170e+00,"2009","SCI", 7,0,"herbivore",  28.400,0.41000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -5.025206,0.2657657, 3.2850362330,-1.740170e+00
"12668","13029",<-1.175018e+01,"2009","SCI", 7,0,"benthic macro-invertivore",  94.400,0.31200,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -8.100543,0.2283662,-3.6496351788,-1.175018e+01
"12669","13030", -1.510407e+00,"2009","SCI", 7,0,"benthic micro-invertivore",  21.790,0.35000,1,17.59259, 7.777778,18.66148,15.01387,16.38462,14.41503, -7.807342,0.2169992, 6.2969359089,-1.510407e+00
