"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"5917","6727",<-1.181616e+01,"2006","SCI", 4,0,"benthic micro-invertivore", 12.870,0.63000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -9.255264,0.2091327,-2.5608940130,-1.181616e+01
"5918","6728", -2.749785e+00,"2006","SCI", 4,1,"benthic micro-invertivore", 77.874,0.23000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-10.192030,0.2489067, 7.4422446233,-2.749785e+00
"5919","6729", -1.865147e+00,"2006","SCI", 4,0,"planktivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -7.285557,0.2059644, 5.4204104138,-1.865147e+00
"5920","6730", -3.768067e+00,"2006","SCI", 4,0,"benthic micro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.069355,0.1894426, 4.3012882304,-3.768067e+00
"5921","6731",<-1.181616e+01,"2006","SCI", 4,0,"benthic micro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.069355,0.1894426,-3.7468036543,-1.181616e+01
"5922","6732", -1.681940e+00,"2006","SCI", 4,0,"herbivore", 28.400,0.41000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -4.918893,0.2436006, 3.2369528180,-1.681940e+00
"5923","6733",<-1.181616e+01,"2006","SCI", 4,0,"benthic micro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.069355,0.1894426,-3.7468036543,-1.181616e+01
"5924","6734",<-1.181616e+01,"2006","SCI", 4,0,"benthic macro-invertivore", 94.400,0.31200,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-11.150554,0.2208925,-0.6656042294,-1.181616e+01
"5925","6735", -2.148151e+00,"2006","SCI", 4,0,"benthic micro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.069355,0.1894426, 5.9212041910,-2.148151e+00
"5926","6736", -4.986206e+00,"2006","SCI", 4,0,"benthic micro-invertivore", 21.310,0.52000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -9.099728,0.1927637, 4.1135219882,-4.986206e+00
"5927","6738", -2.188931e+00,"2006","SCI", 4,0,"herbivore", 28.400,0.70000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -6.728076,0.2449675, 4.5391454371,-2.188931e+00
"5928","6739", -3.654283e+00,"2006","SCI", 4,0,"planktivore", 21.310,0.52000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.315930,0.2156306, 4.6616476992,-3.654283e+00
"5929","6740",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 97.250,0.18400,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-13.166795,0.2186849, 1.3506362164,-1.181616e+01
"5930","6741", -6.161914e+00,"2006","SCI", 4,0,"benthic micro-invertivore", 18.400,0.31968,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -7.667039,0.1935940, 1.5051254206,-6.161914e+00
"5931","6744", -1.703180e+00,"2006","SCI", 4,1,"piscivore", 69.800,0.06000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-10.667162,0.2004173, 8.9639824039,-1.703180e+00
"5932","6745", -5.359885e+00,"2006","SCI", 4,0,"benthic micro-invertivore", 20.200,0.42500,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.437268,0.1865874, 3.0773831954,-5.359885e+00
"5933","6746", -2.547350e+00,"2006","SCI", 4,0,"benthic macro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -6.821917,0.2118909, 4.2745667046,-2.547350e+00
"5934","6747", -3.597531e+00,"2006","SCI", 4,0,"benthic macro-invertivore", 21.790,0.35000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -6.821917,0.2118909, 3.2243857217,-3.597531e+00
"5935","6748",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 28.345,0.29500,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -9.526542,0.1951714,-2.2896163949,-1.181616e+01
"5936","6749",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 51.400,0.16000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-10.134030,0.1916894,-1.6821284043,-1.181616e+01
"5937","6750",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 33.500,0.26400,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -9.657292,0.1928530,-2.1588664324,-1.181616e+01
"5938","6751",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 20.700,0.24500,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.733898,0.1950401,-3.0822606416,-1.181616e+01
"5939","6752", -6.062833e+00,"2006","SCI", 4,1,"piscivore", 54.400,0.26000,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624,-10.946526,0.1962014, 4.8836928131,-6.062833e+00
"5940","6753",<-1.181616e+01,"2006","SCI", 4,1,"planktivore", 36.480,0.17500,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -6.462265,0.2365297,-5.3538939283,-1.181616e+01
"5941","6754", -2.735409e+00,"2006","SCI", 4,1,"benthic macro-invertivore", 33.220,0.24300,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -6.217859,0.2350689, 3.4824495272,-2.735409e+00
"5942","6755",<-1.181616e+01,"2006","SCI", 4,1,"piscivore", 30.600,0.23300,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -9.281545,0.1922440,-2.5346133097,-1.181616e+01
"5943","6756",<-1.181616e+01,"2006","SCI", 4,0,"planktivore", 60.290,0.09350,1,17.06502, 6.609907,14.57778,16.87624,16.87624,16.87624, -8.106238,0.2353691,-3.7099203052,-1.181616e+01
"5944","6758",<-1.181616e+01,"2006","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-15.087301,0.3135394, 3.2711423598,-1.181616e+01
"5945","6759",<-1.181616e+01,"2006","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.297585,0.2632534,-1.5185735480,-1.181616e+01
"5946","6760", -2.638585e+00,"2006","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -7.373462,0.2207492, 4.7348774378,-2.638585e+00
"5947","6761", -2.372795e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868, 5.7844652969,-2.372795e+00
"5948","6762",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868,-3.6588981405,-1.181616e+01
"5949","6763", -2.586298e+00,"2006","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -5.006799,0.2553141, 2.4205007190,-2.586298e+00
"5950","6764",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868,-3.6588981405,-1.181616e+01
"5951","6765", -2.179966e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868, 5.9772943278,-2.179966e+00
"5952","6766",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.187634,0.2086780,-2.6285248143,-1.181616e+01
"5953","6768", -4.105044e+00,"2006","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.815982,0.2570681, 2.7109380559,-4.105044e+00
"5954","6769", -3.288746e+00,"2006","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.403836,0.2300869, 5.1150895660,-3.288746e+00
"5955","6770",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 97.250,0.18400,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-13.272350,0.2344669, 1.4561910535,-1.181616e+01
"5956","6771", -6.026266e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -7.754945,0.2090531, 1.7286782295,-6.026266e+00
"5957","6774", -2.008254e+00,"2006","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.772717,0.2174242, 8.7644633019,-2.008254e+00
"5958","6775",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.525174,0.2027959,-3.2909848414,-1.181616e+01
"5959","6776", -3.929407e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.909822,0.2263948, 2.9804152320,-3.929407e+00
"5960","6777", -2.589981e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.909822,0.2263948, 4.3198411209,-2.589981e+00
"5961","6778", -5.776225e+00,"2006","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.632097,0.2128419, 3.8558718269,-5.776225e+00
"5962","6779",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 51.400,0.16000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.239585,0.2095119,-1.5765735672,-1.181616e+01
"5963","6780",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 33.500,0.26400,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.762847,0.2106856,-2.0533115952,-1.181616e+01
"5964","6781", -5.291303e+00,"2006","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.500568,0.2136502, 4.2092650758,-5.291303e+00
"5965","6782",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.839453,0.2126769,-2.9767058045,-1.181616e+01
"5966","6783",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 54.400,0.26000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-11.052081,0.2137420,-0.7640778934,-1.181616e+01
"5967","6784",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 45.700,0.06200,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.269791,0.2182329,-2.5463675930,-1.181616e+01
"5968","6785", -6.246726e+00,"2006","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.567819,0.2519617, 0.3210929913,-6.246726e+00
"5969","6786", -3.143909e+00,"2006","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.323413,0.2504339, 3.1795043459,-3.143909e+00
"5970","6787", -4.846927e+00,"2006","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.387100,0.2100995, 4.5401733857,-4.846927e+00
"5971","6788",<-1.181616e+01,"2006","SCI", 0,0,"planktivore", 60.290,0.09350,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.194144,0.2481228,-3.6220147914,-1.181616e+01
"5972","6790",<-1.181616e+01,"2006","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-15.087301,0.3135394, 3.2711423598,-1.181616e+01
"5973","6791",<-1.181616e+01,"2006","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.297585,0.2632534,-1.5185735480,-1.181616e+01
"5974","6792", -2.607023e+00,"2006","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -7.373462,0.2207492, 4.7664389767,-2.607023e+00
"5975","6793", -4.083853e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868, 4.0734077990,-4.083853e+00
"5976","6794",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868,-3.6588981405,-1.181616e+01
"5977","6795", -3.958283e-01,"2006","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -5.006799,0.2553141, 4.6109703800,-3.958283e-01
"5978","6796", -2.443976e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.157260,0.2052868, 5.7132845057,-2.443976e+00
"5979","6797", -7.165039e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.187634,0.2086780, 2.0225949091,-7.165039e+00
"5980","6799", -4.431620e+00,"2006","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.815982,0.2570681, 2.3843618458,-4.431620e+00
"5981","6800", -2.844482e+00,"2006","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.403836,0.2300869, 5.5593536937,-2.844482e+00
"5982","6801",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 97.250,0.18400,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-13.272350,0.2344669, 1.4561910535,-1.181616e+01
"5983","6802",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -7.754945,0.2090531,-4.0612139004,-1.181616e+01
"5984","6805", -2.319218e+00,"2006","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.772717,0.2174242, 8.4534986565,-2.319218e+00
"5985","6806",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.525174,0.2027959,-3.2909848414,-1.181616e+01
"5986","6807", -5.462536e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.909822,0.2263948, 1.4472867991,-5.462536e+00
"5987","6808", -3.255750e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.909822,0.2263948, 3.6540728382,-3.255750e+00
"5988","6809",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.632097,0.2128419,-2.1840615578,-1.181616e+01
"5989","6810",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 51.400,0.16000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-10.239585,0.2095119,-1.5765735672,-1.181616e+01
"5990","6811",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 33.500,0.26400,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.762847,0.2106856,-2.0533115952,-1.181616e+01
"5991","6812",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.500568,0.2136502,-2.3155901968,-1.181616e+01
"5992","6813", -6.782609e+00,"2006","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.839453,0.2126769, 2.0568434964,-6.782609e+00
"5993","6814",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 54.400,0.26000,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091,-11.052081,0.2137420,-0.7640778934,-1.181616e+01
"5994","6815",<-1.181616e+01,"2006","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.567819,0.2519617,-5.2483390912,-1.181616e+01
"5995","6816", -2.396728e+00,"2006","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -6.323413,0.2504339, 3.9266855805,-2.396728e+00
"5996","6817",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -9.387100,0.2100995,-2.4290584726,-1.181616e+01
"5997","6818",<-1.181616e+01,"2006","SCI", 0,0,"planktivore", 60.290,0.09350,1,15.53929, 6.428274,15.95113,19.08122,17.30091,17.30091, -8.194144,0.2481228,-3.6220147914,-1.181616e+01
"5998","6819",<-1.181616e+01,"2006","SCI", 0,0,"planktivore", 19.900,0.50000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.539117,0.2684012,-3.2770411749,-1.181616e+01
"5999","6821", -4.791082e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.691883,0.2655617, 4.9008017759,-4.791082e+00
"6000","6822", -1.568849e+00,"2006","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-15.436014,0.3459215,13.8671651147,-1.568849e+00
"6001","6823",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.691883,0.2655617,-2.1242751816,-1.181616e+01
"6002","6824",<-1.181616e+01,"2006","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-10.646298,0.3000909,-1.1698602303,-1.181616e+01
"6003","6825", -4.024139e+00,"2006","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.722176,0.2631279, 3.6980371539,-4.024139e+00
"6004","6826", -4.123337e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036, 4.3826361887,-4.123337e+00
"6005","6827", -4.662208e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036, 3.8437657248,-4.662208e+00
"6006","6828", -3.148243e+00,"2006","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -5.355512,0.2938701, 2.2072691906,-3.148243e+00
"6007","6829", -7.636264e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036, 0.8697092857,-7.636264e+00
"6008","6830", -8.387824e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-11.587173,0.2756054, 3.1993488984,-8.387824e+00
"6009","6831",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036,-3.3101848228,-1.181616e+01
"6010","6832",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.536347,0.2529639,-2.2798114966,-1.181616e+01
"6011","6834",<-1.181616e+01,"2006","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.164695,0.2950706,-4.6514633470,-1.181616e+01
"6012","6835", -3.462350e+00,"2006","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.752549,0.2707970, 5.2901986908,-3.462350e+00
"6013","6836", -6.515105e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.103658,0.2535022, 1.5885533205,-6.515105e+00
"6014","6839", -1.464152e+00,"2006","SCI", 0,1,"piscivore", 69.800,0.06000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-11.121430,0.2607781, 9.6572782819,-1.464152e+00
"6015","6840",<-1.181616e+01,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.258536,0.2674716,-4.5576227577,-1.181616e+01
"6016","6841", -4.596626e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.258536,0.2674716, 2.6619092507,-4.596626e+00
"6017","6842", -4.075216e+00,"2006","SCI", 0,1,"piscivore", 28.345,0.29500,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.980810,0.2562108, 5.9055942702,-4.075216e+00
"6018","6843",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 51.400,0.16000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-10.588298,0.2538841,-1.2278602495,-1.181616e+01
"6019","6844",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 33.500,0.26400,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-10.111560,0.2545199,-1.7045982775,-1.181616e+01
"6020","6845",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 45.600,0.10000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.849282,0.2573230,-1.9668768791,-1.181616e+01
"6021","6846",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 20.700,0.24500,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.188166,0.2560539,-2.6279924868,-1.181616e+01
"6022","6847",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 45.700,0.06200,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.618504,0.2611896,-2.1976542753,-1.181616e+01
"6023","6848", -5.217308e+00,"2006","SCI", 0,1,"planktivore", 36.480,0.17500,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -6.916533,0.2898035, 1.6992244887,-5.217308e+00
"6024","6849", -2.560295e+00,"2006","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -6.672127,0.2879852, 4.1118319679,-2.560295e+00
"6025","6850",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 30.600,0.23300,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.735813,0.2540430,-2.0803451549,-1.181616e+01
"6026","6851",<-1.181616e+01,"2006","SCI", 0,0,"planktivore", 60.290,0.09350,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.542857,0.2871553,-3.2733014737,-1.181616e+01
"6027","6852",<-1.181616e+01,"2006","SCI", 0,0,"planktivore", 19.900,0.50000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.539117,0.2684012,-3.2770411749,-1.181616e+01
"6028","6854", -3.044106e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.691883,0.2655617, 6.6477774588,-3.044106e+00
"6029","6855",<-1.181616e+01,"2006","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-15.436014,0.3459215, 3.6198556775,-1.181616e+01
"6030","6856",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.691883,0.2655617,-2.1242751816,-1.181616e+01
"6031","6857", -6.108970e+00,"2006","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-10.646298,0.3000909, 4.5373281943,-6.108970e+00
"6032","6858", -4.715985e+00,"2006","SCI", 0,0,"planktivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.722176,0.2631279, 3.0061910024,-4.715985e+00
"6033","6859", -3.319604e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036, 5.1863696977,-3.319604e+00
"6034","6860", -4.290331e+00,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036, 4.2156427666,-4.290331e+00
"6035","6861", -4.794074e+00,"2006","SCI", 0,0,"herbivore", 28.400,0.41000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -5.355512,0.2938701, 0.5614384543,-4.794074e+00
"6036","6862",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.505974,0.2504036,-3.3101848228,-1.181616e+01
"6037","6863", -6.702983e+00,"2006","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-11.587173,0.2756054, 4.8841904536,-6.702983e+00
"6038","6864",<-1.181616e+01,"2006","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -9.536347,0.2529639,-2.2798114966,-1.181616e+01
"6039","6866",<-1.181616e+01,"2006","SCI", 0,0,"herbivore", 28.400,0.70000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -7.164695,0.2950706,-4.6514633470,-1.181616e+01
"6040","6867", -2.924826e+00,"2006","SCI", 0,0,"planktivore", 21.310,0.52000,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500, -8.752549,0.2707970, 5.8277234830,-2.924826e+00
"6041","6868",<-1.181616e+01,"2006","SCI", 0,1,"piscivore", 97.250,0.18400,1,15.68362, 4.971264,15.38326,18.92701,15.78542,13.77500,-13.621063,0.2752814, 1.8049043712,-1.181616e+01
